name,place,found_time,image,source,source_site,source_url,remark
吉他,樹林站，車上,2014/06/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130174,黑袋子
手機電池,萬華站，車上,2014/05/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130175,小紅袋子
手機,新竹站，新竹站,2014/05/19,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130176,""
全效保養液,南港站，南港站,2014/06/02,"",臺北市南港區南港路1段313號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130177,""
紅色手機,松山站，松山站,2014/05/20,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130178,""
硬幣一枚,松山站，松山站,2014/05/20,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130179,""
雨傘--直式,南港站，南港站,2014/06/03,"",臺北市南港區南港路1段313號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130180,""
黑白塑袋,苗栗站，車上,2014/05/20,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130181,"衣服,化粧包"
S牌手機,松山站，車上,2014/05/20,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130182,""
藍色雨傘,中壢站，車上,2014/05/21,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130183,""
粉紅雨傘,松山站，松山站,2014/05/21,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130184,""
安全帽,松山站，松山站,2014/05/21,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130185,白色
黑提袋,松山站，松山站,2014/05/21,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130186,便當
信用卡,松山站，松山站,2014/05/22,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130187,visa
手機,臺北站，臺北站,2014/06/02,"",基隆市仁愛區文昌里港西街5號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130188,白
藍色布袋,松山站，車上,2014/05/22,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130189,"衣,書"
悠遊卡,松山站，松山站,2014/05/22,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130190,紫白袋
黑色袋子,松山站，松山站,2014/05/23,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130191,雜物
卡其色帽子,松山站，松山站,2014/05/23,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130192,""
布袋,汐止站，基隆站,2014/06/02,"",基隆市仁愛區文昌里港西街5號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130193,保溫杯
紙袋,汐止站，基隆站,2014/06/03,"",基隆市仁愛區文昌里港西街5號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130194,書
黑色外套,臺北站，車上,2014/06/03,"",宜蘭縣蘇澳鎮蘇南里太平路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130195,""
手機,花蓮站，車上,2014/06/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130196,""
手機,花蓮站，車上,2014/06/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130197,""
手機,花蓮站，車上,2014/06/01,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130198,""
眼鏡,花蓮站，車上,2014/06/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130199,""
手機,花蓮站，車上,2014/06/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130200,""
手提包,花蓮站，花蓮站,2014/05/30,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130201,""
手機,花蓮站，車上,2014/06/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130202,""
肉包,善化站，車上,2014/06/04,"",臺南市善化區中山路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130203,""
錢包,苗栗站，苗栗站,2014/06/02,"",苗栗市為公路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130204,黑色
行李袋,桃園站，車上,2014/06/02,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130205,紅
藍色筆電,桃園站，車上,2014/06/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130206,黑色提袋
錢包(林伃均),桃園站，車上,2014/06/01,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130207,藍色內有現金2300元
手機,宜蘭站，宜蘭站,2014/06/02,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130208,hTC白色
背包(吳o瑜證件),花蓮站，花蓮站,2014/06/02,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130209,內有紅色長夾（現金381元）、水壺、傘、手機
皮夾(胡o杰證件),松山站，車上,2014/06/03,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130210,內有現金5600元
證件,高雄站，車上,2014/06/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130211,""
皮夾(現金若干 證件),嘉義站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130212,""
皮夾(現金若干 證件等),高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130213,""
錢包(現金若干 悠遊卡),高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130214,""
安全帽,桃園站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130215,""
提包(現金若干 手機 證件),高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130216,""
眼鏡,樹林站，車上,2014/06/03,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130217,黑框
手機,臺東站，車上,2014/06/03,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130218,黑色nokia
巧克力夾心酥2包,南港站，車上,2014/06/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130219,粉紅色紙袋
塑袋(安全帽 食物),嘉義站，嘉義站,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130220,""
塑袋(泳衣),高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130221,""
竹坐墊,高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130222,""
白色手機,高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130223,""
傘,高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130224,""
傘,高雄站，高雄站,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130225,""
茶壺,高雄站，高雄站,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130226,""
圍巾,高雄站，車上,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130227,""
遊戲機,高雄站，車上,2014/06/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130228,""
證件,萬華站，高雄站,2014/06/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130229,""
證件,高雄站，高雄站,2014/06/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130230,""
現金若干,高雄站，高雄站,2014/06/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130231,""
高雄一卡通,岡山站，岡山站,2014/06/04,"",高雄市岡山區岡燕路111號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130232,記名式捷運卡
學生證 桃園農工莊x翔,中壢站，中壢站,2014/06/04,"",桃園縣中壢市石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130233,""
悠遊卡(有貼紙),南港站，南港站,2014/06/04,"",臺北市南港區南港路1段313號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130234,海賊王(魯夫、喬巴)卡號:2934854405
悠遊卡 有貼紙,中壢站，中壢站,2014/06/04,"",桃園縣中壢市石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130235,""
印章 李純皓,中壢站，中壢站,2014/06/04,"",桃園縣中壢市石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130236,""
中國石油黑色筆記本,中壢站，中壢站,2014/06/04,"",桃園縣中壢市石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130237,""
消防局~黑長褲,中壢站，中壢站,2014/06/04,"",桃園縣中壢市石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130238,""
富邦信用卡,新左營站，新左營站,2014/06/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130239,陳宣孝
手機,新左營站，新左營站,2014/06/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130240,1
手機,新左營站，新左營站,2014/06/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130241,TOOKY綠色
相機記憶卡,新左營站，新左營站,2014/06/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130242,16G
現金若干,臺中站，臺中站,2014/06/03,"",臺中市建國路172號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130243,""
現金若干,臺中站，臺中站,2014/06/03,"",臺中市建國路172號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130244,""
手機,新營站，車上,2014/06/03,"",臺中市建國路172號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130245,""
"袋子(衣服,鞋子)",高雄站，高雄站,2014/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130246,""
三星(samsumg)手機一只,桃園站，內壢站,2014/06/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130247,白色外殼
安全帽,高雄站，車上,2014/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130248,灰色條紋
保溫瓶,臺南站，車上,2014/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130249,""
現金若干,嘉義站，車上,2014/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130250,""
鞋子,保安站，車上,2014/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130251,""
手提袋(安全帽),嘉義站，車上,2014/05/30,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130252,""
衣服,花蓮站，車上,2014/06/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130253,""
背包,花蓮站，車上,2014/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130254,""
帽子,臺北站，車上,2014/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130255,""
Anycall手機,豐原站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130256,黑粉紅色
紫色小包包(現金若干),斗南站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130257,""
黑色手機,嘉義站，嘉義站,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130258,亮黃手機套
黑色皮夾(現金若干˙證件),嘉義站，嘉義站,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130259,""
咖啡色保溫杯,嘉義站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130260,""
黑色象印保溫杯,臺中站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130261,""
Nokia黑色手機,嘉義站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130262,""
娃娃車,花蓮站，車上,2014/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130263,""
紙袋(衣服),苗栗站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130264,""
安全帽,嘉義站，嘉義站,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130265,銀色
Yoga袋子(深藍偏黑網狀、尼龍),南港站，南港站,2014/06/04,"",基隆市仁愛區文昌里港西街5號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130266,衣、褲、毛巾
手機,苗栗站，苗栗站,2014/06/04,"",基隆市仁愛區文昌里港西街5號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130267,白
行李2件,新竹站，新竹站,2014/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130268,""
Acer筆電(紅色),臺中站，臺中站,2014/06/04,"",臺中市建國路172號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130269,紅色
女外套,嘉義站，車上,2014/05/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130270,""
白色袋子(衣物),嘉義站，車上,2014/06/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130271,""
水壺,高雄站，車上,2014/06/05,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130272,紅色
藍色自動折傘,新竹站，新竹站,2014/05/28,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130273,""
coach手提包 失主 蔡x誼( 無現金),新竹站，新竹站,2014/05/29,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130274,""
現金若干,新竹站，新竹站,2014/05/29,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130275,""
全聯禮卷若干 無鋼印,新竹站，新竹站,2014/06/01,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130276,""
i cash悠遊卡open醬圖樣,新竹站，新竹站,2014/06/01,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130277,""
藍黑色後背包,新竹站，新竹站,2014/06/02,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130278,""
迷彩帽子usa logo,新竹站，新竹站,2014/06/01,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130279,""
黑色皮夾 失主 黎冠x,新竹站，新竹站,2014/06/04,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130280,""
鶯歌工商畢冊,新竹站，新竹站,2014/06/03,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130281,""
黑色塑膠手提袋 內有浴巾泳衣,新竹站，新竹站,2014/06/04,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130282,""
新復珍食品一袋,新竹站，新竹站,2014/06/04,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130283,""
深咖啡色皮夾 失主邱則x,新竹站，新竹站,2014/06/04,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130284,""
身分證件若干 SUPRIATIN,中壢站，中壢站,2014/06/05,"",桃園縣中壢市石頭里中和路139號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130285,""
袋子(書本),高雄站，高雄站,2014/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130286,""
袋子(鞋子、衣物),高雄站，高雄站,2014/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130287,""
現金,高雄站，高雄站,2014/06/04,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130288,""
傘,嘉義站，車上,2014/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130289,""
手機(白色),高雄站，車上,2014/06/05,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130290,""
手機,新左營站，車上,2014/06/01,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130291,三星白色，咖啡色背殼
灰色背包,宜蘭站，車上,2014/05/27,"",宜蘭縣宜蘭市和睦里光復路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130292,雜物 ， 松山轉寄
印章,宜蘭站，車上,2014/06/04,"",宜蘭縣宜蘭市和睦里光復路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130293,黑色袋子；樹林轉寄
背包,宜蘭站，車上,2014/06/05,"",宜蘭縣宜蘭市和睦里光復路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130294,衣物、護照
保塭瓶,臺南站，車上,2014/06/05,"",臺南市善化區中山路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130295,銀色
書,花蓮站，車上,2014/06/04,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=130296,""
